comment_id	source	comments	distortion	toxicity	corrected
523	медуза	[id157931538|Александра], и где это сейчас в Мордоре Пфайзер и Модерну колят, ась???	0	0	
1911	лентач	[id655423629|Артур], конечно,теперь то то у нее есть шанс еще раз показать себя)	0	0	
548	медуза	[id162364532|Моника], пока вaта патриотная в таком ширптребном состоянии лезкт во власть...уж лучше бы гея поставили ухоженного, тем более культурная столица	1	1	[id162364532|Моника], пока вата патриотная в таком ширптребном состоянии лезкт во власть...уж лучше бы гея поставили ухоженного, тем более культурная столица
1064	лентач	Просто нужно чилить с нужными людьми	0	0	
2004	дождь		0	0	
2894	дождь	[id313859623|Николай], там забирать нечего. Раздели вклады на численность РФ и будет меньше $1к на человека.	0	0	
1376	лентач	Так нельзя! В любой истории должен быть хотя бы один положительный персонаж ??	0	0	
1387	лентач	[id476769151|Анатолий], тут аксиома Эскобара, чел	0	0	
1516	лентач	[id205236908|Боб], на эти цифры вообще не нужно смотреть, только смертность является показателем, а она не растет	0	0	
704	медуза	как вы все понимаете, это другое, и всех протестунов нужно посадить, тут понимать надо	0	1	
1236	лентач	[id272683304|Daniel], ну это уже совсем другая новость получается...	0	0	
1388	лентач	[id124193088|Александр], ладно	0	0	
159	медуза	Боты, на первый-второй рассчитайсь!	0	0	
2725	дождь	[id30899826|Игорь],	0	0	
709	медуза	[id314063098|Кирилл], он самый настоящий социалист, кек. Риторика и взгляды у него социалистические	0	0	
2565	дождь	[id15682590|Евгений], немного не так. Влюбленность-Прграмма/Механизм, Природы/Создателя, для продолжение рода. Вроде, как у животных течка.	0	0	
2037	дождь	Когда не сдал кал и не просидел две недели на карантине	0	0	
1780	лентач	[id1793691|Илья], так и хорошо! В наших же интересах выяснить откуда он взялся....	0	0	
1304	лентач	"[id5786648|Sly], ты знаешь, я когда первую фразу статьи увидел ""в мск мун депутат закускин поссорился"", то сразу подумал что продолжение будет с Виталием Наливкиным. Очень жаль , ожидания не оправдались"	0	0	
841	медуза	На сегодня главное чтоб знали ...можем и жахнуть ...и не мы это придумали	0	0	
2038	дождь	Чёкнутый владыка. Что запупкинские портянки скажете?	0	1	
776	медуза	[id412781965|Atowoam], а зачем ему лезть на Украину ? ??	0	0	
773	медуза	"[id548830089|Влад], со всех сторон - профит;)"	0	0	
1178	лентач	Та отдайте хохлам этот Донбасс, ну Крым оставить ладно, хотя мне то че с него ??	0	1	
1196	лентач	[id449541184|Денис], да да, только это правда, тут реально жутко	0	0	
2491	дождь	Жоне провокатора Охранки только так можно оскорблять, наш самый справедливый суд, остальные жены за подобное сами сядут.  Не переживай, Юлия, Алеша на даче Охранки загорает. А это только пиар провокатора от куратора, ну вроде, - чмоки-чмоки..,	0	0	
2292	дождь	Сперва их ищут,вычесляют,потом шантажом заставляют работать на себя,и под конец говорят-Если вас за жопу возьмут,мы вас не знаем!!!!!Коза Ностра,не правда ли???	0	0	
2726	дождь	[id30899826|Игорь],	0	0	
588	медуза	[id452831118|Александр], с российского чего? может назовешь модель отечественного ноутбука на котором заработает браузер поддерживающий госуслуги? развивать? пока вижу только запрет. странно, почему для развития отечественного сх не запретили ввоз вообще всех продуктов? может потому что тогда голод бы начался и продукты подорожали бы, не?	0	0	
2065	дождь	[id664517645|Игорь], дырка 15-рублёвая, найди себе нормальную работу	0	1	
2452	дождь	Эти гении геополитики,даже не смогли замечание сделать Кадыровской пехоте,за угрозы отрезать головы семье судьи.	0	0	
2413	дождь	[id704299748|Альберт], там дочь, а не жена	0	0	
614	медуза	[id627266938|Евсей], только Владимир Владимирович, только Хардкор ?	0	0	
2017	дождь	Из новостей полностью исчезла Чечня. Уже всё уладили?)	0	0	
2617	дождь	[id619708832|Алёша], все полит заключённые выйдут на свободу	0	0	
2927	дождь	И много-много радости детишкам принесёт!	0	0	
1751	лентач	пиар журнаглистов: Махоумс некстван и будущий лучший после Брэди, Канзас команда-династия аля Чикаго Буллс #вотувидите  реальность: трудяга Стэффорд берет титул в первый же сезон с новой командой после десятилетнего страдания в аутсайдерской помойке	0	1	
1699	лентач	[id13834433|Ренат], не забудь преклонить колено перед очередным чёрным и почистить ему обувь. Просто потому что ты должен прогнуться, как и все остальные. ??	0	1	
2014	дождь	Иноагенты хреновы	0	1	
1195	лентач	[id232957401|Роман], дочь офицера?	0	0	
625	медуза	Потому что пришли демократы. Если коротко.	0	0	
1671	лентач	Получается что Кольца Власти  это приквел с чёрными эльфами , потом был геноцид чёрных и во Властелине колец остались только белые эльфы	0	0	
56	медуза		0	0	
198	медуза	Ахахахах, отлично)))	0	0	
1889	лентач	Отлично, отводим войска от Украины	0	0	
308	медуза	[id703891574|Макс], поменьше пафоса )	0	0	
1989	лентач	[id102766632|Александр], именно.. дооптимизировались, а терь чёт вякают	0	0	
2718	дождь	какие ценности может  рассматривать патологическое ВОРЬЕ???	0	1	
838	медуза	То есть 15 или 16 февраля уже не нападаем? А ведь хотели, так хотели...	0	0	
1960	лентач	[id62191090|Эльчин], два раза по 2 недели должно быть если по трудовому договору. Если по ГПХ то можно и вообще без отпуска.  Проверяйте как у вас.	0	0	
1655	лентач	[id85948775|Денис], потому что путинизм	0	0	
158	медуза	?	0	0	
1892	лентач	План гнусных тварей не удался ?? Отсосите.	0	1	
2987	дождь	[id138280294|Антон], бот, что за методичка такая?	0	1	
1013	лентач	[id555906629|Вова], традиционные, им запрещено было жениться из-за того, что император был поехавшим на войне	0	0	
242	медуза	"[id43398959|Екатерина], просто, худруков немного кто знает, в среде не связанной с кино и театром. Хотя, именно они являются ""хозяевами"" всей сферы культуры.   А Хабенский не только худрук МХТ им.Чехова, но и известный актёр, поэтому широко известен."	0	0	
2159	дождь	Пожилому человеку в глаза баллончиком действительно перебор...	0	0	
2147	дождь	Нужно быть прежде всего против войны. Поэтому я за признание  ДНР и ЛНР Российской Федерацией. Это наконец положит всему этому конец. Кто против - тот сторонник войны.	0	0	
2627	дождь	[id688989552|Виктор], и чё? Как будто в России в связях с бандитами власть не замечена	0	0	
768	медуза	а Новый сингл рхчп!?	0	0	
1223	лентач	"[id114773687|Александр], Я ж не пишу, что шикарно жили. Я пишу что ""лучше"" жили, чем после 14г. Вы же конкретно про ""лучше"" спрашивали."	0	0	
1434	лентач	Это как ситуация с неграми в США теперь негр это не причина ареста )))	0	0	
2746	дождь	[id461498232|Андрей], да ты тупее , чем можно было предположить.Не удивительно. что ты кастрюлю на голову напяливал	0	1	
1906	лентач	[id704280628|Андрей], я не понимаю тебя???!!!,она талант!!!,и лучшая!!!	0	0	
1735	лентач	Аналог гладиаторских боёв для дегенератов, а в перерывах реклама от корпораций, зарабатывающих на продаже этим дегенератам своей говнопродукции. Новости киберпанка.	0	1	
2233	дождь	в 1941 тоже никто не верил что Германия нападет на СССР	0	0	
1627	лентач	[id95947521|Леонид], Niggalas	0	0	
169	медуза	[id228286344|Денис], согласен , звучит !	0	0	
461	медуза	Там не хотят стать Жириновскими	0	0	
1432	лентач	Что еще раз доказывает, если в 2024 президентом Кадыров станет, при нем все по струнке ходить будут, путин как президент слабый	0	0	
2222	дождь	[id561362896|Антон],	0	0	
2647	дождь	Украина - бандерия не выполняет даже подписанных соглашений, на высшем уровне.. Ну например Минские... Так что на обещания не вступать в НАТО плюнуть и растереть...	0	1	
805	медуза	[id620068382|Владимир], вы уже в окопе? Или только своей метлой из тыла воевать горазды?	0	1	
73	медуза	[id144464343|Иван], ну, может у него забрало запотело.	0	0	
1097	лентач	[id76674976|Максим], Если Украина не выполняет Минск 2 что делать?	0	0	
1783	лентач	Че там с лицом, злопыхатели? ??	0	0	
848	медуза	Похоже завтра закроют небо над Украиной. Сейчас из Киева просто стаями вылетают частные джеты на Европу. Только с Великобритании в Украину продолжают циклично регулярно лететь транспортные самолеты ВВС Её Величества. Боже храни Королеву!	0	0	
1032	лентач	Вижу Шульман - ставлю лайк??	0	0	
407	медуза	[id174352380|Андрей], да фик с ним, а Жириновский где?!?? Где Жириновский?! Хватит это терпеть!	0	0	
122	медуза	[id343747|Дермидонт], если речь не о депутатах , то заслуги государства в достижениях отдельных личностей стремятся к отрицательным значениям	0	0	
1915	лентач	Наконец-то!!! Очень рада, что наша восходящая звезда сможет себя показать! Мы с тобой, Камила ???????????? #wewillrocyou	0	0	
1676	лентач	Жесть, негрил понасовали. На кой ляд эти животные в фильме для белых людей?	0	1	
2140	дождь	[id664517645|Игорь], я просто вашу сучью свору выродков хорошо знаю	0	1	
1546	лентач	[id93477124|Maxim], актера? мне показалось это полностью графика	0	0	
1826	лентач	[id620468267|Алиса], все познается в сравнении)	0	0	
1781	лентач	[id72309105|Елена], в лифте пацаны курили и на нее надышали	0	0	
155	медуза	[id89027568|Славик], смешно? Смейся! А аргументы твои на уровне дошкольника. Ты не в коррекционной школе учился?????	0	1	
30	медуза	Кстати, CAS (спортивный арбитражный суд сегодняшним решением только разрешил ей дальше выступать.   По поводу результатов командного выступления, которое было 8 февраля,  решение будет принято позже и отдельно. То есть медали ещё лишить могут.	0	0	
1440	лентач	[id367212947|Безработный], теперь сказано.	0	0	
1439	лентач	[id171460172|Семен],  А какого, собственно, члена? В законе сказано, что нельзя водить транспорт в состоянии алкогольного опьянения.  В законе не сказано, что водитель не должен употреблять алкоголь вообще.	0	0	
72	медуза	[id631193852|Андрей], да.	0	0	
2562	дождь	[id15682590|Евгений], а вы знаете разницу между этими состояниями? Просветите..?	0	0	
2946	дождь	$$$$$$$$$$$$$$$$$$$$$$$	0	0	
2875	дождь	[id658179580|Сергей], да не нойте вы все!Я думаю,воевать с нами,если и найдется пара идиотов,то их будет ровно столько же,сколько у нас желающих воевать с украми...	0	0	
1380	лентач	[id183109870|Надежда], так и было до прихода путэна	0	0	
54	медуза	[id315252336|Владислав], странно, когда чм по футболу продали россии это не политизированная организация, когда мок что то делает это политизированная, по твоему чтобы она была не политизированной туда надо на 60% посадить еровцев? ну да забавно наблюдать, делают свое дело, расчитывали на противоположный? история с допингом не кончилась, cis пошел на встречу спортсмену и не стал ее отстранять, а то вдруг в лабе ошиблись а ее отстранили, отобрать потом легче, чем потом искать и перенаграждать. да да юристы из швейцарии вроде как говорилось, как ты там говорил, люди которые могут быть политизированы	0	0	
1964	лентач	[id172606563|Дмитрий], клоун тут ты чмара ботярская. а чел дело пишет	0	1	
975	медуза	[id656805645|Marvin-John], уже полетел, завтра к 100 походу. Скоро как в уганде будем хлеб покупать за миллион	0	0	
2557	дождь	14 февраля - День Святого Маркетолога	0	0	
1049	лентач	Страшное  слово ЛЮБИМКА. ??????Не поганьте русский язык!  Спросите любую женщину - она не хотела бы, чтобы её так назвали, а вот Любимая-это прекрасно! .А эта ваша ЛЮБИМКА-не более, чем кличка для коровы!	0	0	
2259	дождь		0	0	
1743	лентач	Я думаю реклама на Супербоуле интересна без привязки к самому спорту. Это больше про медиа составляющую	0	0	
2132	дождь	Отбой ребят:  CNN: Теплая погода, которая установилась на границе Украины и России, не дает замерзнуть влажной земле, что делает ее труднопроходимой для военной техники ????????	0	0	
2522	дождь	[id545149832|Татьяна], жене не повезло...	0	0	
1451	лентач	[id212543403|Алексей], ты можешь покурить на выходных и спустя неделю поссать в банку - результат будет положительный, минус права	0	0	
1722	лентач	[id1095610|Шура], был бы в городе сказал. Вроде как в даунтауне немного погуляли. Ну так это супербол, билеты по 3-4к это нормально для такого эвента.	0	0	
2488	дождь	Юлия красавица??	0	0	
2530	дождь	Юля молодец, нехрен им в темную мутить	0	0	
401	медуза	[id75025304|Вася], щас бы заступаться за глиномесов	0	1	
471	медуза	[id706899|Гек], сути не меняет.	0	0	
305	медуза	Какая типичная финская фамилия, у архитектора.	0	0	
206	медуза	для чего-то отвлекают весь мир вот этой информацией	0	0	
2585	дождь	Не платите пусть всех отключают ....в путиномике бюджет резиновый пусть платит за всех ...	0	0	
1597	лентач	[id116732704|Сергей], давай рассмотрим твою претензию критически:  1. цвет кожи это ПРОБЛЕМА потому что в выдуманном мире среди выдуманных героев не могло быть смуглоликих и чернокожих 2. когда Джексон удалил Тома Бомбадила и с ним еще половину героев а в конце не рассказал о войне за Шир то это авторское допущение дадим ему Оскар и хер с ним 3. режиссер и сценаристы нового сериала допустили мысль что эльфы могут быть темнокожими .... ОЛОЛО111 ЗЛО НЕМОЖЕТ НИЧЕГО ПРИДУМАТЬ ЭТА НИ ПА ЛОРУ!!!	0	0	
1756	лентач	[id499300358|Slava], а что Жириновский?	0	0	
2219	дождь	Это все специально, чтобы наши народы перебить , вначале друг друга по убиваем , а эти придут на готовенькое . Наши власти в сговоре з Байденом ,против народа России и Украины.	0	0	
1238	лентач	А почему поотдельности? Чем отличаются эти две т.н. республики?	0	0	
194	медуза	я хочу жить по навязанным западом ценностям а не сраным совком и москвой	0	1	
2883	дождь		0	0	
1090	лентач	[id10722607|Ильдар], а так хорошо начиналось, мы просто хотим автономиии кококо. джавелины сказали, которые навелись на твой дом	0	0	
79	медуза	[id631193852|Andrey], нищебродская? Хз, ни при чём)	0	0	
1607	лентач	[id188954948|Danyel], всего лишь называю расистов, что определяют место черным только в документалках про черных, расистами??	0	0	
2278	дождь	Вот пуканы то дымят у кремлёвской шулупени))) Развязка близко)....	0	1	
843	медуза	[id236631709|Андрей],	0	0	
2680	дождь	[id37242509|Дмитрий], вот твои ценности	0	0	
940	медуза	[id364267125|Анатолий], как только первые грузы 200 вернутся, ну или не вернутся, домой до остальных должно очень быстро дойти что игры играми, а жизнь за бездарного царька отдавать дело неблагодарное..	0	1	
667	медуза	Зачем эту фразу столько мусолить? Новостей других нет?	0	0	
949	медуза	[id130413|Александр], красиво сказал????????????	0	0	
1239	лентач	"Красавцы, сначала всем там гражданство раздали, теперь независимость!)))) следующий шаг ""референдум"" на котором 105% проголосуют за войти в состав Раши!) это и есть рейдерский захват государств!"	0	0	
2796	дождь	casus belli	0	0	
286	медуза	Пока украинские богачи бегут из страны, российские олигархи занимают очередь в военкомате!??????	0	0	
616	медуза	Почему, серьезно? Спасибо Горбачев живущими в Лондоне и алкашу сдохшему.... после развала СССР во всем мире стартанули технологии из за того что массово уезжали учёные инженера, алкаш и его Халки торговали разработками СССР, этих двух ублюдков...	0	1	
2853	дождь	[id138280294|Антон], ну да молодец, ещё оружием снабжает, краусавчек!)	0	0	
254	медуза	Скорее затаились.	0	0	
2864	дождь	[id560950223|Andrey], себя спасай вата!)	0	1	
1121	лентач	Ммм, ещё два дотационных региона в родную бухту на плечи налогоплательщиков.	0	0	
415	медуза	[id695904995|Ярослав], так не будь глиномесом	0	1	
1116	лентач	[id5018141|Ярослав], кто тебе сказал что нельзя было? ОБСЕ их проверяли вдоль и поперёк	0	0	
1855	лентач	[id43398959|Екатерина], не буду спорить по поводу возраста и прав, к тому же ИСУ сейчас активно пропихивают повышение возраста. Но если б этого не было, то стратегия использовать малолетних девочек и накачивать их чем угодно, была бы вполне эффективна. Учитывая как лояльно отнеслись сейчас.  По поводу допинга - это так не работает. Если тебя уличили в этом, то тебя отстраняют на какое то время. Тут они сами виноваты, да, поздно проверили, но сам факт не отменяет. Тем более об этом стало известно до КП, я бы понял, если после.	0	0	
648	медуза	[id8890532|Дмитрий], ещё к трём веткам отправь, это же так свежо и остроумно) Ну и конечно в тему поста.	0	0	
2984	дождь	Никак. Байден сказал, «бесполетная зона над Украиной». Значит, бесполетная зона. Почему западные союзники так ненавидят Украину? Страховать авиаперелеты за счёт госбюджета… Это так советуют лучшие эксперты МВФ?	0	0	
2913	дождь	[id430889367|Вячеслав], ты дурачок?  Я совсем не про это писал	0	1	
300	медуза	[id659653741|Иванычъ], так он свой. Только страна отвергла	0	0	
2964	дождь	[id606524|Павел], не думаю, что они велики настолько, что перевешивают опасность от провокаций в небе.	0	0	
135	медуза	А вы донаты ещё принимаете от запердищенских нищеёбов?	0	1	
2307	дождь	Самое время русофобским выродкам начать ныть	0	1	
2920	дождь	"""Над всей Испанией безоблачное небо ...""(с) кто помнит, что значили слова этой песни ?"	0	0	
2504	дождь	[id303201232|Андрей], сказала пригоженская соска??????	0	1	
1078	лентач	Прикол вышел из-под контроля.  Мы не будем нападать на Украину. Мы ее сделаем Россией!	0	0	
950	медуза	1-я гвардейская танковая армия им. Святого Джавелина.	0	0	
268	медуза	Заводы тоже перевозят ??????	0	0	
1830	лентач	[id22236590|Александр], сберегли для царя	0	0	
1691	лентач	создатели сериала в оригинале трилогии , в хобите,ВИДЕЛИ хотя бы одного негра эльфа?и это не рассизм,это тупость .может далее снимут еще приквел:куда пропали эльфы угольки из оригинальной франшизы	0	0	
570	медуза	[id650255842|Вова], кто будет, найдутся, у наших чинуш тоже есть дети))) Деньги, естественно сначало на государственные, а оюпотом за счёт клиентуры. Зачем, ну это уже вопрос риторический))	0	0	
1046	лентач	А еще несуразнее фото можно было выложить???	0	0	
1947	лентач	Совесть в РФ давно объявлена экстремистом и признана инагентом.	0	0	
594	медуза	[id154091738|Михаил], айфон на 99% китайский и корейский. И что с того?	0	0	
854	медуза	спасибо за интервью. желаю ему победы	0	0	
2687	дождь	Благосостояние граждан — вот лучшие традиционные ценности	0	0	
2318	дождь	Паразитирование режима на спорте и детях.	0	0	
240	медуза	Хоть что-то разумное. И то, не по собственной инициативе приостановили, а потому, что против этого бреда подписали коллективное письмо почти все худруки крупнейших театров страны, включая Хабенского.	0	0	
801	медуза	[id640890552|Алексей], базиба, я андестенд) просто лайки собираю ??	0	0	
279	медуза	- Папаша! кто строил эту дорогу? - Граф Петр Андреевич Клейнмихель-Роттенберг, душенька!	0	0	
2409	дождь	[id136202178|Сергей], Зюганова узнает! Надо привезти!	0	0	
2119	дождь	[id212943413|Роман], так я и содержу страну, так что приму	0	0	
2345	дождь		0	0	
575	медуза	[id172606563|Дмитрий], ну так опенсорс для этого и предназначен, что бы взять и переделать под себя	0	0	
2320	дождь	Камилла ?? ?? ?? ?? ?? ??????????.	0	0	
1328	лентач	"Рузкие герои.  Десятками лет несменяемой власти боятся. Чеченцев боятся, платят дань и непрерывно извиняются.  А вот НАТО с миллиардом человек - ""да мы, да их"" ?? Тут у всех грудь колесом. Любая нищая ватная порванка из урюпинска ""не прогнёмся под пиндосов!"""	0	1	
617	медуза	[id202439349|Vasiliy], какой Ельцин, какой Горбачов, у тебя Путин сидит 22 года, он что, как всегда не причём?	0	0	
2910	дождь		0	0	
2011	дождь		0	0	
2498	дождь	Много же паршивеньких людишек Пригожин нанял, ботиков-бегемотиков, за копейки мать родную предадут.	0	1	
402	медуза	[id695904995|Ярослав], а что плохого в керамистах и гончарах?	0	0	
474	медуза	[id706899|Гек], сути моего высказывания выше.  И утверждать близкие могут чо угодно, надо видеть факты, справки...	0	0	
272	медуза	На Украине богачи выводят деньги и бегут на запад, в России же строят мосты и заводы, две страны соседки, а какая разница.	0	0	
2903	дождь	Пиндосы  высосали вторжение из х..,а хохлы  теперь вместе со своими союзниками бегут из страны,все идёт по плану.	1	1	Пиндосы  высосали вторжение из хуя,а хохлы  теперь вместе со своими союзниками бегут из страны,все идёт по плану.
153	медуза	[id248753181|Людмила], про бояться смешно, конечно, нacpaльного и весь его штаб уничтожили менее чем за полгода, сам он уже вряд ли когда-нибудь выйдет. От его сторонников никаких протестов, митингов и т.д., слили вы вождя своего, oчкoшники, и как вас после этого серьезно воспринимать?))	1	1	[id248753181|Людмила], про бояться смешно, конечно, насрального и весь его штаб уничтожили менее чем за полгода, сам он уже вряд ли когда-нибудь выйдет. От его сторонников никаких протестов, митингов и т.д., слили вы вождя своего, очкошники, и как вас после этого серьезно воспринимать?))
2512	дождь	[id303201232|Андрей], учится бесплатно, платит только за общежитие, а поступить можно любой. Главное иметь мозги, но ватным не понять	0	1	
2238	дождь	[id573289077|Логунов],	0	0	
1268	лентач	[id239290968|Айвар], хотел дороги с качественного асфальта стелить ??	0	0	
230	медуза	Шо про ковид все забыли?	0	0	
2501	дождь	[id164197748|Маргарита], 15 руб не копейки	0	0	
748	медуза		0	0	
2750	дождь	[id49464409|Анатолий],	0	0	
792	медуза	Вот интересно, какие прогнозы у ватников, а какие у хомячков	0	1	
2398	дождь	Спасибо за счастливое детство	0	0	
1928	лентач	[id4135040|Влад], там и мой есть ?? тысячи? что то на московских протестах тысяч тебе было мало выдавать за мнение всей страны, а учитывая что инстаграмм так же копит ботов ??	0	0	
1399	лентач	Ну вот результат Чеченской войны, кто победил?? - ответь те сами	0	0	
2172	дождь	[id488416231|Вова], есть НОВО-РОССИЯ ,бандеровский режим в Киеве скоро падёт .Их хозяева уже бегут в Львов из Киева	0	0	
265	медуза	[id153865570|Саша], во во, и я удивлён)) Ну зато будем знать, сколько человек ошибаются в трактовках определения	0	0	
2933	дождь	[id139184559|Валерий], а меня лечили  ??	0	0	
725	медуза	"[id504424660|Алиса], ""молодцы"" уже получили заслуженных 3.14здюлей от полиции и разбежались. Биомусор разогнан, движение по мосту снова открыто??"	1	1	"[id504424660|Алиса], ""молодцы"" уже получили заслуженных пиздюлей от полиции и разбежались. Биомусор разогнан, движение по мосту снова открыто??"
2559	дождь	[id1208056|Максим], еще день не образованной школоты!я уже с десяток насчитал!	0	1	
313	медуза	У бендеровских шалав щаз рвутся пуканы)	0	1	
424	медуза	Символическая подготовка к преследованию инакомыслящих	0	0	
343	медуза	Молодцы! Хотя... youtu.be/2j2B4IxqyNc	0	0	
1435	лентач	Разве так и раньше не было?	0	0	
1043	лентач	Уж лучше быть одиноким волком чем человеком которого называют зайкой, котиком или, прости господи, любимка bruh.	0	0	
914	медуза	[id496882193|Александр], цугцванг, получается	0	0	
1194	лентач	Кажется началось и это реально пугает, я живу на границе и тут такого количества техники даже в 14 не было, каждый день огромные караваны танки, Арта, машины, топливо...	0	0	
2422	дождь	[id40295433|Сергей], а это нормально, когда суд сам едет к подсудимому в колонию?	0	0	
2741	дождь	[id617658661|Подпоручик], а ты думаешь, это смешно? Ты даже не знаешь, зачем эти кастрюли. Ты мелкая гадость, на которую не хочется тратить времени, ничтожное животное-паразит. Эти кастрюли самый благородный жест, на который способны граждане, общество, но лахтинским дыркам такое неведомо.	0	1	
2385	дождь		0	0	
2174	дождь	[id488416231|Вова], ??????	0	0	
2590	дождь	У кого то разыгрался аппетит.	0	0	
1275	лентач	[id30697458|Иван], может у него не хватило фантазии придумать каждому помещению названия, поэтому он тупо их пронумеровал, как квартиры.	0	0	
1375	лентач	А чего видео-то? Пусть перед бабкой извиняется.	0	0	
1903	лентач	И смысл было ей так нервы трепать, не пойму!?	0	0	
106	медуза	Патриотизм, мало времени прошло, сейчас набегут.	0	0	
2112	дождь	[id122011944|Любовь], доказательства твоего высера?	0	1	
11	медуза	[id354285947|Александр], просто ни у кого пластикового стаканчика не оказалось	0	0	
943	медуза	"[id364267125|Анатолий], механик-водила имеет шанс немного, знал я одного, которому птур в башню залетел(с его слов) - он успел через ""люк героя"" выползти(люк под ногами водителя)."	0	0	
1091	лентач	[id26748482|Ilmir], там и гномихи темнокожие будут??	0	0	
12	медуза	Как же довели народ в диктаторском, полицейском государстве куда смотрит Гаага??	0	0	
274	медуза	[id664336069|Лол-И], разве роттенберг за свои деньги мост строил? Не знал не знал. Может он еще в воронеже мостр сделает?	0	0	
1476	лентач	[id406365004|Илья], там анализы не за рулем собирать начнут	0	0	
1799	лентач	[id665269165|Сергей], при чем тут вата, потише)	0	0	
1850	лентач	[id215862086|Валентин], спасибо, был не в курсе	0	0	
2421	дождь	Требует)))	0	0	
2384	дождь	[id162364532|Моника], до вас и дотрагиваться не надо..	0	0	
2052	дождь		0	0	
1247	лентач	[id254844050|Александр], то. Кризис во всем мире. Украина ж не под санкциями, однако ж и там доллар улетел давно. Мировые события, в тч и украинские вносят свой вклад в общемировой финансовый кризис, тк все экономики мира связаны между собой.	0	0	
1425	лентач	Сами себя напугали и теперь боятся. Есть ФСБ Следственный комитет и т.д.  Нет бы записать разговор или угрозы и действовать, начинают сами себя пугать и извиняться.	0	0	
723	медуза	Молодцы не то что азиопа	0	0	
1126	лентач	[id232269|Artem], так ДНР будет нам поставлять доп угл , а мы его продавать	0	0	
2400	дождь	.... Иноагенты всегда постят новости про своих....	0	0	
775	медуза	Да пусть лезет куда хочет - не он же джавелином по танковому шлему получит.?????	0	0	
1087	лентач	[id172606563|Дмитрий],  1. кто тебе сказал такую дурь что я из ДНР? 2. скажу тебе по секрету в ЛНР/ДНР давно основная валюта - рубль.	0	0	
220	медуза	[id89027568|Славик], у вас рассуждения от обратного. Не Америка туда войска отправляет, а Россия. Но Америке это отчего то выгоднее так делать. Так пусть русские уберутся оттуда от чужих границ и Америка ничего не получит, так у вас рассуждать не получается что ли.	0	0	
2326	дождь	[id494138618|Лиле], все познаётся в сравнении. На территории 404, с 2014г., всё выросло от 4-х до 20-и РАЗ!!! В России в 1.5 -2 раза. ????????????	0	0	
1278	лентач	[id13834433|Ренат], снимешь пожалуйсто на камеру свой танец?	0	0	
907	медуза	"[id15001784|Misha], видать, в Портленде с работой туго - решили лахтадыркой на оутсорсе поишачить:) Знаем мы таких ""друзей Метлока"" типа С.Маркова ""лично знаком с товарищем Шульбертом"" :)"	0	1	
2086	дождь	И первой была... Дай, угадать!~ Терешкова?!	0	0	
550	медуза	[id162364532|Моника], ничего не выйдет, ее уже к нам назначили ?????))) https://vk.com/wall1650872_16429 https://vk.com/wall1650872_16237 https://vk.com/wall-168409578_29685 И т.д. :-)))	0	0	
2334	дождь	С 90-х годов наблюдаю за мыльной оперой под названием «Гулаг» и пришёл для себя к однозначному выводу!  Все сволочи, приговорённые советским судом к разнообразным срокам заключения или расстрелу, это заслужили!	0	1	
1346	лентач	[id13476681|Алексей], ой, спасибо, пропуск просто в новый год потеряла.. ?? Удачи в новом году!	0	0	
2761	дождь	Надеюсь что признают	0	0	
1587	лентач	Ник Фьюри по ЛОРу тоже был белым, а рэп и блюз изначально пели только чёрные - выпишем Эминема из реперов и половину джазменов из музыкантов ведь зло ничего нового не может придумать?	0	0	
1339	лентач	Обосрался! Женщину тиранить хЭрой!!! А только мужчины вступились и слился!	0	0	
1551	лентач	[id153513802|Александр], события сериала происходят за тысячи лет до событий основной трилогии. Возможно тут нам хотят показать как исчезли последние чёрные эльфы в Средиземье))	0	0	
